           1     1.08316     1.08316           0
           2     1.05822     1.07069  0.00881677
           3     1.11387     1.08509   0.0131407
           4     1.09304     1.08708    0.010005
           5     1.11354     1.09237  0.00929934
           6     1.07265     1.08908  0.00830977
           7     1.10609     1.09151  0.00746933
           8     1.14028     1.09761  0.00867326
           9      1.1006     1.09794  0.00771593
          10     1.12471     1.10062  0.00739415
          11      1.1015      1.1007  0.00672239
          12     1.10421     1.10099  0.00616858
          13     1.09111     1.10023  0.00574074
          14     1.09769     1.10005  0.00533356
          15     1.08911     1.09932  0.00502756
          16      1.0945     1.09902  0.00472233
          17     1.11889     1.10019  0.00458695
          18     1.08679     1.09944  0.00439213
          19      1.0719     1.09799  0.00439366
          20     1.10474     1.09833  0.00418691
          21     1.11016     1.09889  0.00402523
          22     1.11829     1.09977  0.00393764
          23     1.09767     1.09968   0.0037675
          24     1.07597      1.0987  0.00373785
          25     1.09949     1.09873  0.00358847
          26     1.13564     1.10015  0.00372066
          27      1.1098      1.1005  0.00359998
          28     1.11954     1.10118  0.00353499
          29     1.08191     1.10052  0.00347503
          30     1.12735     1.10141  0.00347242
          31     1.13946     1.10264  0.00357068
          32     1.09737     1.10248  0.00346289
          33     1.11037     1.10272   0.0033662
          34     1.08054     1.10206  0.00332977
          35     1.10763     1.10222  0.00323843
          36     1.10122     1.10219   0.0031486
          37     1.07333     1.10141  0.00315864
          38     1.09581     1.10127  0.00307897
          39     1.07098     1.10049  0.00309638
          40     1.09558     1.10037   0.0030214
