           1   0.0502075   0.0502075           0
           2   0.0512441   0.0507258 0.000366503
           3   0.0506915   0.0507143 0.000244514
           4   0.0462819   0.0496062  0.00097702
           5   0.0470637   0.0490977 0.000904312
           6   0.0488376   0.0490544 0.000754632
           7    0.048282    0.048944 0.000654844
           8   0.0471847   0.0487241 0.000608797
           9   0.0515797   0.0490414 0.000618332
          10   0.0488686   0.0490241  0.00055674
          11   0.0507838   0.0491841  0.00052861
          12   0.0504341   0.0492883 0.000494717
          13   0.0490293   0.0492684 0.000457062
          14   0.0519613   0.0494607 0.000463126
          15   0.0507787   0.0495486 0.000440507
          16   0.0502995   0.0495955 0.000415468
          17   0.0537242   0.0498384 0.000456527
          18   0.0511653   0.0499121 0.000437076
          19   0.0496162   0.0498965  0.00041435
          20   0.0474417   0.0497738 0.000411409
          21   0.0499264    0.049781 0.000391883
          22   0.0464221   0.0496284 0.000402716
          23   0.0504877   0.0496657 0.000386936
          24    0.049695   0.0496669 0.000370816
          25   0.0497495   0.0496702 0.000355998
          26   0.0503882   0.0496979 0.000343375
          27     0.05101   0.0497465 0.000334079
          28   0.0479442   0.0496821  0.00032829
          29   0.0486227   0.0496456 0.000318995
          30   0.0455746   0.0495099 0.000335987
          31   0.0483058    0.049471 0.000327387
          32   0.0489117   0.0494535 0.000317622
          33   0.0466485   0.0493685 0.000319168
          34   0.0468355    0.049294 0.000318357
          35   0.0492029   0.0492914 0.000309272
          36   0.0484493    0.049268 0.000301564
          37   0.0512604   0.0493219 0.000298183
          38    0.049126   0.0493167  0.00029038
          39   0.0490828   0.0493107 0.000282997
          40   0.0536683   0.0494197 0.000296148
