           1     9.61949     9.61949           0
           2     9.65503     9.63726   0.0125656
           3     9.65504     9.64318  0.00967494
           4     9.56923      9.6247   0.0175788
           5     9.70685     9.64113   0.0203413
           6     9.53574     9.62356   0.0233333
           7       9.657     9.62834    0.020483
           8     9.67213     9.63381   0.0186396
           9     9.60075     9.63014   0.0169267
          10      9.5749     9.62461     0.01611
          11     9.61335     9.62359    0.014678
          12     9.67496     9.62787   0.0140653
          13     9.57981     9.62418   0.0134604
          14     9.73579     9.63215   0.0146711
          15     9.58966     9.62932   0.0139638
          16     9.61091     9.62816   0.0131383
          17     9.67587     9.63097   0.0126616
          18     9.55243     9.62661   0.0126878
          19     9.63636     9.62712   0.0120304
          20     9.64816     9.62817   0.0114748
          21     9.60196     9.62693    0.010996
          22     9.69753     9.63013   0.0109545
          23     9.66136     9.63149    0.010562
          24     9.55396     9.62826   0.0106045
          25      9.7009     9.63117   0.0105709
          26     9.61067     9.63038   0.0101937
          27     9.60353     9.62938  0.00986451
          28      9.5988     9.62829   0.0095725
          29     9.68443     9.63023  0.00943611
          30     9.57712     9.62846  0.00928612
          31     9.65615     9.62935  0.00902943
          32     9.58579     9.62799  0.00884926
          33     9.69334     9.62997  0.00879989
          34     9.63281     9.63005  0.00854146
          35     9.60222     9.62926  0.00833436
          36     9.59159     9.62821  0.00816828
          37     9.68739     9.62981  0.00810259
          38     9.56531     9.62811  0.00806519
          39     9.58691     9.62706  0.00792729
          40     9.64876      9.6276  0.00774766
