           1    -5.00322    -5.00322           0
           2     -4.9676    -4.98541   0.0125955
           3     -5.0509    -5.00724   0.0197043
           4    -5.01884    -5.01014   0.0149901
           5    -5.04952    -5.01802   0.0139084
           6    -4.98684    -5.01282   0.0125231
           7    -5.03949    -5.01663   0.0112989
           8     -5.0928    -5.02615   0.0133066
           9    -5.02969    -5.02655   0.0118339
          10     -5.0707    -5.03096   0.0114445
          11    -5.03429    -5.03126   0.0104081
          12    -5.04106    -5.03208  0.00957272
          13    -5.01614    -5.03085  0.00891454
          14    -5.02876     -5.0307  0.00827903
          15    -5.01464    -5.02963  0.00779602
          16     -5.0208    -5.02908  0.00732831
          17    -5.05878    -5.03083  0.00710235
          18    -5.01103    -5.02973  0.00679238
          19    -4.98704    -5.02748  0.00679628
          20    -5.03575    -5.02789  0.00646902
          21    -5.04621    -5.02877  0.00621948
          22    -5.05642    -5.03002   0.0060625
          23    -5.02575    -5.02984  0.00580176
          24    -4.99428    -5.02836  0.00574604
          25    -5.02867    -5.02837  0.00551621
          26    -5.08351    -5.03049  0.00569719
          27    -5.04323    -5.03096   0.0055057
          28    -5.05882    -5.03196  0.00539822
          29    -5.00308    -5.03096   0.0053031
          30     -5.0715    -5.03231  0.00529567
          31    -5.08974    -5.03417  0.00543926
          32    -5.02435    -5.03386  0.00527793
          33    -5.04795    -5.03429  0.00513523
          34    -5.00006    -5.03328  0.00508189
          35    -5.04246    -5.03354  0.00494346
          36    -5.03379    -5.03355  0.00480614
          37    -4.98886    -5.03234   0.0048256
          38     -5.0244    -5.03213  0.00470314
          39    -4.98712    -5.03098  0.00472203
          40     -5.0207    -5.03072  0.00461096
