           1     1.62474     1.62474           0
           2     1.58733     1.60604   0.0132252
           3     1.67081     1.62763   0.0197111
           4     1.63956     1.63061   0.0150075
           5     1.67031     1.63855    0.013949
           6     1.60898     1.63362   0.0124647
           7     1.65913     1.63727    0.011204
           8     1.71041     1.64641   0.0130099
           9      1.6509     1.64691   0.0115739
          10     1.68706     1.65092   0.0110912
          11     1.65224     1.65104   0.0100836
          12     1.65632     1.65148  0.00925287
          13     1.63666     1.65034  0.00861111
          14     1.64653     1.65007  0.00800034
          15     1.63367     1.64898  0.00754134
          16     1.64176     1.64853   0.0070835
          17     1.67833     1.65028  0.00688042
          18     1.63018     1.64916  0.00658819
          19     1.60785     1.64699  0.00659049
          20     1.65711     1.64749  0.00628036
          21     1.66524     1.64834  0.00603785
          22     1.67743     1.64966  0.00590646
          23      1.6465     1.64952  0.00565125
          24     1.61395     1.64804  0.00560678
          25     1.64923     1.64809  0.00538271
          26     1.70345     1.65022  0.00558099
          27     1.66469     1.65076  0.00539997
          28      1.6793     1.65178  0.00530249
          29     1.62286     1.65078  0.00521254
          30     1.69103     1.65212  0.00520863
          31     1.70918     1.65396  0.00535602
          32     1.64606     1.65371  0.00519433
          33     1.66555     1.65407   0.0050493
          34     1.62081     1.65309  0.00499466
          35     1.66144     1.65333  0.00485765
          36     1.65183     1.65329  0.00472289
          37        1.61     1.65212  0.00473796
          38     1.64371      1.6519  0.00461845
          39     1.60648     1.65073  0.00464457
          40     1.64337     1.65055   0.0045321
