           1     2.12716     2.12716           0
           2     2.23498     2.18107   0.0381206
           3     2.12986       2.164    0.028985
           4     2.25409     2.18652   0.0292066
           5     2.02926     2.15507   0.0365693
           6     2.30051     2.17931   0.0376606
           7     2.14782     2.17481    0.032548
           8     1.89713      2.1401   0.0431886
           9     2.22877     2.14995   0.0394977
          10     1.85305     2.12026   0.0453545
          11     1.91625     2.10172   0.0448634
          12     2.03693     2.09632   0.0414483
          13     2.22518     2.10623   0.0394276
          14     2.22845     2.11496   0.0375653
          15     2.12195     2.11543   0.0350639
          16      2.1246       2.116   0.0328771
          17     2.06707     2.11312   0.0310688
          18     2.20995      2.1185   0.0298048
          19     2.27032     2.12649   0.0292877
          20      2.1287      2.1266   0.0278235
          21     2.03881     2.12242   0.0268108
          22     1.99323     2.11655   0.0262273
          23     2.20376     2.12034   0.0253596
          24     2.32887     2.12903   0.0257485
          25     2.32164     2.13673   0.0258455
          26     2.03782     2.13293   0.0251299
          27     2.19664     2.13529   0.0243097
          28     2.02849     2.13147   0.0237388
          29      2.2408     2.13524   0.0232176
          30     1.94705     2.12897   0.0232758
          31     1.86173     2.12035   0.0240685
          32     2.11332     2.12013   0.0233173
          33     2.08739     2.11914   0.0226318
          34     2.19083     2.12125   0.0220642
          35     2.05364     2.11932   0.0215182
          36     2.05324     2.11748   0.0209986
          37     2.23363     2.12062   0.0206644
          38      2.2225      2.1233   0.0202937
          39     2.15645     2.12415   0.0197912
          40     2.21449     2.12641   0.0194248
