           1     1.20237     1.20237           0
           2     1.19419     1.19828  0.00289229
           3     1.19219     1.19625  0.00254301
           4     1.21306     1.20045  0.00410903
           5     1.17971     1.19631  0.00495742
           6     1.22014     1.20028   0.0054967
           7     1.19736     1.19986  0.00472722
           8     1.19436     1.19917  0.00418598
           9     1.20393      1.1997  0.00375415
          10     1.21052     1.20078  0.00353117
          11      1.1996     1.20068  0.00321179
          12     1.18916     1.19972  0.00308419
          13     1.21322     1.20076  0.00301687
          14     1.17791     1.19912  0.00321253
          15     1.20623      1.1996  0.00303312
          16     1.20066     1.19967  0.00284427
          17     1.18865     1.19902  0.00274981
          18     1.21297     1.19979  0.00270407
          19     1.20008     1.19981   0.0025618
          20     1.19369      1.1995   0.0024519
          21     1.20677     1.19985  0.00235947
          22     1.19134     1.19946  0.00228367
          23     1.19293     1.19918  0.00220197
          24     1.21238     1.19973   0.0021778
          25     1.18617     1.19918  0.00215712
          26     1.20117     1.19926   0.0020755
          27      1.2027     1.19939  0.00200253
          28     1.20172     1.19947  0.00193274
          29     1.18589       1.199  0.00192202
          30     1.20774     1.19929  0.00187988
          31      1.1942     1.19913   0.0018264
          32      1.2103     1.19948  0.00180237
          33     1.19249     1.19927  0.00176016
          34     1.19935     1.19927  0.00170839
          35     1.20606     1.19946  0.00167055
          36     1.20408     1.19959  0.00162906
          37     1.18951     1.19932  0.00160765
          38      1.2142     1.19971  0.00161235
          39     1.20659     1.19989  0.00158063
          40     1.19203     1.19969  0.00155328
