84,0,0.0015,-0.44044,0.0051569
85,0,0.0015,-0.441875,0.0023397
86,0,0.0015,-0.44027,0.00330428
87,0,0.0015,-0.44408,0.00328684
88,0,0.0015,-0.442292,0.00291636
89,0,0.0015,-0.442835,0.00340339
90,0,0.0015,-0.441561,0.00326131
91,0,0.0015,-0.444739,0.00338501
92,0,0.0015,-0.437872,0.0037938
93,0,0.0015,-0.439374,0.00408594
94,0,0.0015,-0.439544,0.00440073
95,0,0.0015,-0.427437,0.00968081
96,0,0.0015,-0.43634,0.0052739
97,0,0.0015,-0.442022,0.00525179
98,0,0.0015,-0.434735,0.00395511
99,0,0.0015,-0.427626,0.00975266
100,0,0.0015,-0.437426,0.0149163
101,0,0.0015,-0.441115,0.00460943
102,0,0.0015,-0.441571,0.00306338
103,0,0.0015,-0.436012,0.00568893
104,0,0.0015,-0.440345,0.00361249
105,0,0.0015,-0.440715,0.00252459
106,0,0.0015,-0.434071,0.00658156
107,0,0.0015,-0.442466,0.00313327
108,0,0.0015,-0.442601,0.00401223
109,0,0.0015,-0.441152,0.00219564
110,0,0.0015,-0.440837,0.00266486
111,0,0.0015,-0.442538,0.00204347
112,0,0.0015,-0.442689,0.00240627
113,0,0.0015,-0.435066,0.0074362
114,0,0.0015,-0.436393,0.00489645
115,0,0.0015,-0.43794,0.00320481
116,0,0.0015,-0.439989,0.00365174
117,0,0.0015,-0.44213,0.00382378
118,0,0.0015,-0.442591,0.00251192
119,0,0.0015,-0.438933,0.00411953
120,0,0.0015,-0.438198,0.00697012
121,0,0.0015,-0.445258,0.00174601
122,0,0.0015,-0.441603,0.00466277
123,0,0.0015,-0.44293,0.00253125
124,0,0.0015,-0.443424,0.00269876
125,0,0.0015,-0.444052,0.00181679
126,0,0.0015,-0.44136,0.00237226
127,0,0.0015,-0.432082,0.00345902
128,0,0.0015,-0.436307,0.00601546
129,0,0.0015,-0.435121,0.00483046
130,0,0.0015,-0.438225,0.00479676
131,0,0.0015,-0.440853,0.00254942
132,0,0.0015,-0.43923,0.00240437
133,0,0.0015,-0.440593,0.00344756
134,0,0.0015,-0.432425,0.00576452
135,0,0.0015,-0.438981,0.00476635
136,0,0.0015,-0.442655,0.00250128
137,0,0.0015,-0.440792,0.00243185
138,0,0.0015,-0.441787,0.00579761
139,0,0.0015,-0.444385,0.00232141
140,0,0.0015,-0.443481,0.0031154
141,0,0.0015,-0.442427,0.00589066
142,0,0.0015,-0.437455,0.00542492
143,0,0.0015,-0.440602,0.00302455
144,0,0.0015,-0.44068,0.00476556
145,0,0.0015,-0.439105,0.00252196
146,0,0.0015,-0.441501,0.00416132
147,0,0.0015,-0.44399,0.0035898
148,0,0.0015,-0.445107,0.00235464
149,0,0.0015,-0.442634,0.00241427
150,0,0.0015,-0.441441,0.00317136
151,0,0.0015,-0.439326,0.00197345
152,0,0.0015,-0.441392,0.00420066
153,0,0.0015,-0.440714,0.00363686
154,0,0.0015,-0.439194,0.00269961
155,0,0.0015,-0.442243,0.00380687
156,0,0.0015,-0.438855,0.00416625
157,0,0.0015,-0.443189,0.00249648
158,0,0.0015,-0.437808,0.00446084
159,0,0.0015,-0.443183,0.00252304
160,0,0.0015,-0.443293,0.00219059
161,0,0.0015,-0.444166,0.00240052
162,0,0.0015,-0.44233,0.00273769
163,0,0.0015,-0.44301,0.00244772
164,0,0.0015,-0.439398,0.00329188
165,0,0.0015,-0.438178,0.00524926
166,0,0.0015,-0.442008,0.00288609
167,0,0.0015,-0.443371,0.00202995
168,0,0.0015,-0.442906,0.00302427
169,0,0.0015,-0.441953,0.00344853
170,0,0.0015,-0.439306,0.00261415
171,0,0.0015,-0.439423,0.00421639
172,0,0.0015,-0.441733,0.00279665
173,0,0.0015,-0.427058,0.00372526
174,0,0.0015,-0.434953,0.0069085
175,0,0.0015,-0.443292,0.00314266
176,0,0.0015,-0.441678,0.00559034
177,0,0.0015,-0.439825,0.00263971
178,0,0.0015,-0.444064,0.00253832
179,0,0.0015,-0.445151,0.00208709
180,0,0.0015,-0.441382,0.00298954
181,0,0.0015,-0.443157,0.00303989
182,0,0.0015,-0.443914,0.00213942
183,0,0.0015,-0.443982,0.00253056
184,0,0.0015,-0.439905,0.00389362
185,0,0.0015,-0.437655,0.00657859
186,0,0.0015,-0.439091,0.00292727
187,0,0.0015,-0.443242,0.00307316
188,0,0.0015,-0.442738,0.00434633
189,0,0.0015,-0.441964,0.00432507
190,0,0.0015,-0.439324,0.00273319
191,0,0.0015,-0.440375,0.0030189
192,0,0.0015,-0.440253,0.00294643
193,0,0.0015,-0.437739,0.00393382
194,0,0.0015,-0.428959,0.00840793
195,0,0.0015,-0.437128,0.00435567
196,0,0.0015,-0.440643,0.00307658
197,0,0.0015,-0.443844,0.00283544
198,0,0.0015,-0.441399,0.00436034
199,0,0.0015,-0.440361,0.00218735
200,0,0.0015,-0.442881,0.00203646
201,0,0.0015,-0.439293,0.00344482
202,0,0.0015,-0.441934,0.00273734
203,0,0.0015,-0.44113,0.00401
204,0,0.0015,-0.441167,0.00419378
205,0,0.0015,-0.441729,0.00401383
206,0,0.0015,-0.441131,0.00252637
207,0,0.0015,-0.4447,0.00419373
208,0,0.0015,-0.442689,0.00289987
209,0,0.0015,-0.441363,0.00205412
210,0,0.0015,-0.440997,0.0047646
211,0,0.0015,-0.443164,0.004269
212,0,0.0015,-0.431791,0.00278298
213,0,0.0015,-0.44111,0.00593317
214,0,0.0015,-0.435834,0.00733127
215,0,0.0015,-0.441486,0.00272874
216,0,0.0015,-0.440783,0.00312925
217,0,0.0015,-0.441378,0.00318369
218,0,0.0015,-0.44103,0.00424779
219,0,0.0015,-0.441627,0.00393284
220,0,0.0015,-0.436567,0.00769331
221,0,0.0015,-0.440682,0.00268246
222,0,0.0015,-0.437362,0.00326841
223,0,0.0015,-0.432818,0.0085095
224,0,0.0015,-0.442544,0.00241998
225,0,0.0015,-0.444701,0.00306972
226,0,0.0015,-0.442064,0.00371744
227,0,0.0015,-0.442621,0.00311507
228,0,0.0015,-0.439598,0.00389205
229,0,0.0015,-0.44222,0.0033908
230,0,0.0015,-0.444721,0.00275932
231,0,0.0015,-0.444876,0.00210011
232,0,0.0015,-0.442946,0.00267449
233,0,0.0015,-0.443615,0.00124373
