2.377103090286254883e+00 1.232981085777282715e+00
1.240655660629272461e+00 1.153705716133117676e+00
7.421574592590332031e-01 1.144505381584167480e+00
5.159490108489990234e-01 1.124786972999572754e+00
3.985009789466857910e-01 1.090887069702148438e+00
3.285300135612487793e-01 1.043518662452697754e+00
2.855402231216430664e-01 9.702355265617370605e-01
2.509845793247222900e-01 9.065913558006286621e-01
2.249867022037506104e-01 8.278200626373291016e-01
2.026254832744598389e-01 7.455683350563049316e-01
1.825324147939682007e-01 6.732869148254394531e-01
1.639712154865264893e-01 6.061744093894958496e-01
1.472678333520889282e-01 5.490350127220153809e-01
1.327547729015350342e-01 4.958101511001586914e-01
1.192641630768775940e-01 4.427332878112792969e-01
1.076589673757553101e-01 3.996052742004394531e-01
9.685529023408889771e-02 3.591445386409759521e-01
8.721339702606201172e-02 3.251466453075408936e-01
7.790312916040420532e-02 2.892546951770782471e-01
7.060390710830688477e-02 2.609985172748565674e-01
6.344810128211975098e-02 2.380552738904953003e-01
5.721812322735786438e-02 2.143460512161254883e-01
5.120526999235153198e-02 1.908216327428817749e-01
4.634486138820648193e-02 1.716477870941162109e-01
4.167900234460830688e-02 1.542148441076278687e-01
3.756369650363922119e-02 1.394689828157424927e-01
3.378415852785110474e-02 1.258188784122467041e-01
3.038023039698600769e-02 1.132774725556373596e-01
2.731574140489101410e-02 1.014934852719306946e-01
2.461001649498939514e-02 9.159425646066665649e-02
