1.394420027732849121e+00 2.758425176143646240e-01
6.403038501739501953e-01 1.291110366582870483e-01
3.289245069026947021e-01 1.003911271691322327e-01
1.976235806941986084e-01 1.039164960384368896e-01
1.380238085985183716e-01 1.138479635119438171e-01
1.119149178266525269e-01 1.155507043004035950e-01
9.902838617563247681e-02 1.176814436912536621e-01
9.138787537813186646e-02 1.134926751255989075e-01
8.640872687101364136e-02 1.078478023409843445e-01
8.255992829799652100e-02 9.973505139350891113e-02
7.953906804323196411e-02 9.125694632530212402e-02
7.647446542978286743e-02 8.726070076227188110e-02
7.440067827701568604e-02 8.087154477834701538e-02
7.236965745687484741e-02 7.387910783290863037e-02
7.051831483840942383e-02 6.827585399150848389e-02
6.844649463891983032e-02 5.909335240721702576e-02
6.740177422761917114e-02 5.532029271125793457e-02
6.610122323036193848e-02 5.021156370639801025e-02
6.488971412181854248e-02 4.569311812520027161e-02
6.389192491769790649e-02 4.230690002441406250e-02
6.283237040042877197e-02 4.021967574954032898e-02
6.186962872743606567e-02 3.837686404585838318e-02
6.127107143402099609e-02 3.503623604774475098e-02
6.056516617536544800e-02 3.176934644579887390e-02
5.993431061506271362e-02 2.995921671390533447e-02
5.934025719761848450e-02 2.788600139319896698e-02
5.885767936706542969e-02 2.568452619016170502e-02
5.841615051031112671e-02 2.360912412405014038e-02
5.775245279073715210e-02 2.363761514425277710e-02
5.762804672122001648e-02 2.250189892947673798e-02
