2.081139564514160156e+00 1.621465086936950684e+00
1.374460935592651367e+00 1.108752250671386719e+00
9.548659324645996094e-01 7.902396917343139648e-01
6.875192523002624512e-01 5.790230035781860352e-01
5.068197250366210938e-01 4.317279160022735596e-01
3.791242539882659912e-01 3.253184854984283447e-01
2.861496508121490479e-01 2.466503828763961792e-01
2.171080112457275391e-01 1.876706480979919434e-01
1.652303040027618408e-01 1.430783569812774658e-01
1.259684860706329346e-01 1.092076972126960754e-01
9.613616019487380981e-02 8.340871334075927734e-02
7.341460883617401123e-02 6.372724473476409912e-02
5.608351901173591614e-02 4.869828373193740845e-02
4.285239055752754211e-02 3.721700608730316162e-02
3.274472430348396301e-02 2.844399958848953247e-02
2.502387203276157379e-02 2.173930965363979340e-02
1.912388950586318970e-02 1.661516726016998291e-02
1.461495086550712585e-02 1.269889436662197113e-02
1.117010693997144699e-02 9.705752134323120117e-03
8.536901324987411499e-03 7.417903281748294830e-03
6.524270400404930115e-03 5.669389385730028152e-03
4.986379295587539673e-03 4.333041142672300339e-03
3.810820868238806725e-03 3.311661072075366974e-03
2.912541851401329041e-03 2.531021833419799805e-03
2.226009033620357513e-03 1.934389816597104073e-03
1.701229251921176910e-03 1.478382735513150692e-03
1.300230971537530422e-03 1.129887532442808151e-03
9.937313152477145195e-04 8.635410340502858162e-04
7.594687631353735924e-04 6.599716143682599068e-04
5.804496468044817448e-04 5.043994751758873463e-04
