3.853942155838012695e+00 3.338977575302124023e+00
2.714397907257080078e+00 2.357057094573974609e+00
1.967856526374816895e+00 1.704286694526672363e+00
1.453738689422607422e+00 1.253062248229980469e+00
1.085561037063598633e+00 9.316050410270690918e-01
8.171708583831787109e-01 6.984298229217529297e-01
6.182074546813964844e-01 5.263337492942810059e-01
4.694244861602783203e-01 3.987079858779907227e-01
3.575387299060821533e-01 3.030270338058471680e-01
2.730332911014556885e-01 2.313228249549865723e-01
2.092294991016387939e-01 1.771768778562545776e-01
1.608757227659225464e-01 1.363338381052017212e-01
1.243112385272979736e-01 1.054410114884376526e-01
9.657973051071166992e-02 8.207938075065612793e-02
7.557903230190277100e-02 6.438274681568145752e-02
5.965834483504295349e-02 5.097235366702079773e-02
4.758627712726593018e-02 4.080900922417640686e-02
3.845140337944030762e-02 3.310768306255340576e-02
3.151012584567070007e-02 2.724391594529151917e-02
2.624415233731269836e-02 2.278896979987621307e-02
2.225068025290966034e-02 1.940724439918994904e-02
1.922814361751079559e-02 1.683057099580764771e-02
1.693397015333175659e-02 1.487792376428842545e-02
1.520570460706949234e-02 1.339025236666202545e-02
1.388469617813825607e-02 1.225942559540271759e-02
1.289207953959703445e-02 1.139992848038673401e-02
1.213019713759422302e-02 1.074132323265075684e-02
1.155412942171096802e-02 1.023632660508155823e-02
1.111791096627712250e-02 9.854314848780632019e-03
1.078744884580373764e-02 9.561580605804920197e-03
