2.790189504623413086e+00 2.407893657684326172e+00
1.903039693832397461e+00 1.653379797935485840e+00
1.348055958747863770e+00 1.170324444770812988e+00
9.800016880035400391e-01 8.477414250373840332e-01
7.244069576263427734e-01 6.229915022850036621e-01
5.407902598381042480e-01 4.626658558845520020e-01
4.063985347747802734e-01 3.459262251853942871e-01
3.065418601036071777e-01 2.597423791885375977e-01
2.316949516534805298e-01 1.955645382404327393e-01
1.752868890762329102e-01 1.475052535533905029e-01
1.327667981386184692e-01 1.114305257797241211e-01
1.006273925304412842e-01 8.424936980009078979e-02
7.624319940805435181e-02 6.374315172433853149e-02
5.778008699417114258e-02 4.825742915272712708e-02
4.379098117351531982e-02 3.655064105987548828e-02
3.319009393453598022e-02 2.769799903035163879e-02
2.516514621675014496e-02 2.099073305726051331e-02
1.907648704946041107e-02 1.589743047952651978e-02
1.445805560797452927e-02 1.205156184732913971e-02
1.096333377063274384e-02 9.132158942520618439e-03
8.311579935252666473e-03 6.924455519765615463e-03
6.299920845776796341e-03 5.249132402241230011e-03
4.775970242917537689e-03 3.977199550718069077e-03
3.620290430262684822e-03 3.015588968992233276e-03
2.744111698120832443e-03 2.285766182467341423e-03
2.081303158774971962e-03 1.733258483000099659e-03
1.577263581566512585e-03 1.313758431933820248e-03
1.195552758872509003e-03 9.957603178918361664e-04
9.062353638000786304e-04 7.546638953499495983e-04
6.872544763609766960e-04 5.720329936593770981e-04
