1.039189219474792480e+00 7.346255779266357422e-01
6.266607642173767090e-01 4.782818853855133057e-01
4.374199211597442627e-01 3.597057461738586426e-01
3.484767675399780273e-01 3.034312725067138672e-01
3.051177561283111572e-01 2.754118442535400391e-01
2.827898561954498291e-01 2.605264186859130859e-01
2.705121934413909912e-01 2.520291507244110107e-01
2.632279992103576660e-01 2.467885315418243408e-01
2.586011588573455811e-01 2.433231920003890991e-01
2.554675638675689697e-01 2.409086227416992188e-01
2.532494664192199707e-01 2.391755729913711548e-01
2.516605257987976074e-01 2.378996014595031738e-01
2.504863440990447998e-01 2.369398623704910278e-01
2.495761215686798096e-01 2.362123727798461914e-01
2.489029020071029663e-01 2.356607764959335327e-01
2.483824193477630615e-01 2.352374047040939331e-01
2.479977756738662720e-01 2.349207997322082520e-01
2.477072030305862427e-01 2.346776723861694336e-01
2.474746853113174438e-01 2.344917356967926025e-01
2.472945302724838257e-01 2.343512028455734253e-01
2.471632063388824463e-01 2.342471182346343994e-01
2.470598369836807251e-01 2.341660559177398682e-01
2.469906955957412720e-01 2.341060340404510498e-01
2.469234168529510498e-01 2.340582758188247681e-01
2.468777298927307129e-01 2.340224981307983398e-01
2.468475103378295898e-01 2.339902520179748535e-01
2.468145489692687988e-01 2.339703887701034546e-01
2.468062490224838257e-01 2.339534312486648560e-01
2.467782050371170044e-01 2.339458465576171875e-01
2.467661648988723755e-01 2.339373975992202759e-01
