2.405803442001342773e+00 1.918952822685241699e+00
1.626730322837829590e+00 1.341025471687316895e+00
1.151124954223632812e+00 9.718452692031860352e-01
8.403560519218444824e-01 7.212626934051513672e-01
6.260901689529418945e-01 5.435472726821899414e-01
4.726631939411163330e-01 4.137938916683197021e-01
3.599676787853240967e-01 3.171645998954772949e-01
2.758505046367645264e-01 2.444275468587875366e-01
2.124653607606887817e-01 1.892571449279785156e-01
1.644186824560165405e-01 1.472507119178771973e-01
1.278612166643142700e-01 1.151789277791976929e-01
1.000004857778549194e-01 9.066183865070343018e-02
7.873588055372238159e-02 7.189870625734329224e-02
6.249725818634033203e-02 5.753365531563758850e-02
5.009603127837181091e-02 4.652784764766693115e-02
4.062244668602943420e-02 3.809427842497825623e-02
3.338130190968513489e-02 3.162356838583946228e-02
2.784837596118450165e-02 2.666178718209266663e-02
2.362049929797649384e-02 2.285085245966911316e-02
2.038847282528877258e-02 1.992345601320266724e-02
1.791769824922084808e-02 1.767249219119548798e-02
1.603024080395698547e-02 1.594083756208419800e-02
1.458710152655839920e-02 1.460736710578203201e-02
1.348444353789091110e-02 1.357914693653583527e-02
1.264061126857995987e-02 1.278646383434534073e-02
1.199659053236246109e-02 1.217411924153566360e-02
1.150488015264272690e-02 1.170021295547485352e-02
1.112840604037046432e-02 1.133303996175527573e-02
1.084116660058498383e-02 1.104799006134271622e-02
1.062084175646305084e-02 1.082618813961744308e-02
