           1     0.94346     0.94346           0
           2     1.08076     1.01211   0.0485432
           3     1.00151     1.00858   0.0324905
           4     1.33451     1.09006   0.0746549
           5     1.19578      1.1112   0.0626469
           6     1.51718     1.17887   0.0808736
           7    0.998645     1.15312   0.0733038
           8      1.0137     1.13569   0.0661801
           9     1.56817     1.18375   0.0742505
          10     1.61285     1.22666   0.0782486
          11     1.02757     1.20856   0.0731983
          12     1.40698     1.22509   0.0689407
          13     1.28902     1.23001   0.0638127
          14     1.49793     1.24915    0.062058
          15     1.27736     1.25103   0.0579493
          16     1.31633     1.25511    0.054471
          17     1.50922     1.27006   0.0532783
          18     1.45724     1.28046   0.0513232
          19     1.03782     1.26769   0.0501856
          20     1.00265     1.25444    0.049395
          21     1.16446     1.25015   0.0472283
          22     1.43502     1.25855    0.045823
          23     1.68272       1.277   0.0473968
          24     1.39016     1.28171   0.0456559
          25     1.49149      1.2901   0.0445941
          26     1.42391     1.29525   0.0431749
          27    0.967509     1.28311   0.0432486
          28    0.979044     1.27225   0.0430458
          29    0.803996      1.2561   0.0444868
          30       1.258     1.25617    0.043004
          31     1.62549     1.26808   0.0432356
          32     1.31309     1.26949   0.0419073
          33    0.997509     1.26125   0.0414399
          34     1.32116     1.26301   0.0402586
          35     0.79382      1.2496   0.0412799
          36     1.18327     1.24776   0.0401743
          37     1.11125     1.24407   0.0392576
          38      1.0672     1.23942   0.0384994
          39     1.02089     1.23381   0.0379178
          40     1.00467     1.22808   0.0374001
