           1     7.69076     7.69076           0
           2     7.83524       7.763   0.0510813
           3     7.85539      7.7938   0.0423322
           4      8.2744     7.91395    0.108789
           5     7.93215     7.91759   0.0870924
           6     7.84004     7.90466   0.0735298
           7      7.3375     7.82364   0.0979757
           8     8.38372     7.89365     0.10788
           9      8.1181     7.91859   0.0987342
          10     7.74338     7.90107    0.090402
          11     7.71137     7.88382   0.0838123
          12     7.94268     7.88873   0.0769713
          13     8.16602     7.91006    0.073947
          14     7.82463     7.90396   0.0689164
          15     7.95828     7.90758    0.064417
          16     8.08373     7.91859   0.0613245
          17     8.07293     7.92767   0.0583854
          18     7.73498     7.91696   0.0561145
          19     7.57036     7.89872   0.0560479
          20      7.9226     7.89991   0.0532583
          21     8.40409     7.92392   0.0558722
          22     7.92476     7.92396   0.0533326
          23     7.47939     7.90463   0.0544038
          24      7.7013     7.89616   0.0527925
          25      7.8661     7.89496   0.0506945
          26     8.28481     7.90995    0.050914
          27     8.48421     7.93122   0.0532859
          28     7.63657      7.9207   0.0524116
          29      7.4825     7.90559   0.0527375
          30     8.07925     7.91138   0.0512963
          31     7.83021     7.90876   0.0497084
          32      7.8066     7.90556   0.0482574
          33     8.32385     7.91824   0.0484311
          34     7.84102     7.91597   0.0470598
          35     7.71102     7.91011   0.0460781
          36     7.72468     7.90496   0.0450852
          37     8.07358     7.90952   0.0440964
          38     7.79905     7.90661   0.0430317
          39     7.85355     7.90525   0.0419498
          40     8.37957     7.91711    0.042544
