           1   0.0432389   0.0432389           0
           2   0.0413798   0.0423093 0.000657299
           3   0.0439401   0.0428529 0.000623715
           4   0.0406565   0.0423038  0.00066706
           5   0.0411015   0.0420634 0.000575358
           6   0.0439993    0.042386 0.000562714
           7   0.0426025   0.0424169 0.000483175
           8   0.0447362   0.0427069 0.000502278
           9   0.0454204   0.0430084 0.000529283
          10   0.0421003   0.0429176 0.000484082
          11   0.0419792   0.0428323 0.000447527
          12   0.0427363   0.0428243 0.000410305
          13   0.0437095   0.0428923 0.000384352
          14   0.0415939   0.0427996 0.000367918
          15   0.0410714   0.0426844  0.00036098
          16   0.0405704   0.0425523 0.000361791
          17   0.0430048   0.0425789 0.000341487
          18   0.0422299   0.0425595 0.000323066
          19   0.0461205   0.0427469 0.000356302
          20   0.0430775   0.0427634  0.00033887
          21   0.0435844   0.0428025 0.000324981
          22   0.0443148   0.0428713 0.000317395
          23   0.0434345   0.0428958 0.000304538
          24   0.0433812    0.042916  0.00029252
          25   0.0422895   0.0428909 0.000281891
          26   0.0417748    0.042848 0.000274298
          27   0.0444436   0.0429071 0.000270429
          28   0.0404599   0.0428197 0.000274531
          29    0.041936   0.0427892 0.000266751
          30   0.0430213    0.042797 0.000257971
          31   0.0401529   0.0427117 0.000263372
          32   0.0418879   0.0426859 0.000256397
          33   0.0435596   0.0427124  0.00024999
          34   0.0426295     0.04271 0.000242649
          35   0.0424011   0.0427011 0.000235877
          36   0.0395721   0.0426142 0.000244816
          37   0.0418961   0.0425948 0.000238967
          38   0.0420221   0.0425797 0.000233153
          39   0.0431508   0.0425944 0.000227634
          40   0.0415007    0.042567  0.00022358
