           1     7.66904     7.66904           0
           2     7.75591     7.71247   0.0307115
           3     7.72233     7.71576   0.0206495
           4     7.73288     7.72004   0.0159245
           5     7.55718     7.68747   0.0317972
           6     7.87547      7.7188   0.0389914
           7     7.73765      7.7215    0.033514
           8     7.88795      7.7423   0.0351961
           9     7.52053     7.71766   0.0389679
          10     7.86697     7.73259   0.0378237
          11     8.16059      7.7715    0.050583
          12     7.65715     7.76197   0.0472568
          13      8.0248     7.78219   0.0477511
          14     7.91021     7.79133   0.0452073
          15     7.73358     7.78748   0.0423572
          16     7.54168     7.77212   0.0424044
          17     7.49998     7.75611   0.0428254
          18     7.41369     7.73709   0.0444712
          19     7.67514     7.73383     0.04225
          20     7.73318      7.7338   0.0401375
          21     7.94735     7.74397   0.0394935
          22     7.84968     7.74877   0.0379895
          23     7.66311     7.74505   0.0365199
          24     7.78108     7.74655   0.0350291
          25     7.68519     7.74409   0.0337138
          26     7.43929     7.73237    0.034395
          27     7.85701     7.73699   0.0334295
          28     7.68146       7.735   0.0322943
          29     7.63375     7.73151   0.0313689
          30     7.80603       7.734   0.0304215
          31     7.97674     7.74183   0.0304312
          32      7.7271     7.74137   0.0294838
          33     7.58628     7.73667   0.0289624
          34     7.70261     7.73567   0.0281279
          35     7.74457     7.73592   0.0273254
          36     8.17649     7.74816   0.0291784
          37     8.25061     7.76174   0.0313911
          38     7.60637     7.75765   0.0308302
          39     7.85606     7.76017   0.0301427
          40     7.81071     7.76144   0.0294156
