           1    -5.51706    -5.51706           0
           2    -5.48858    -5.50282    0.010071
           3    -5.49974    -5.50179  0.00676605
           4    -5.40629    -5.47792   0.0212901
           5    -5.43415    -5.46916    0.018745
           6    -5.38117     -5.4545   0.0205725
           7    -5.50972    -5.46239   0.0190862
           8    -5.46315    -5.46248   0.0167007
           9    -5.34552    -5.44949   0.0192482
          10    -5.36093    -5.44063   0.0192533
          11    -5.51379    -5.44728   0.0186162
          12    -5.47481    -5.44958   0.0172056
          13    -5.47424    -5.45147   0.0159864
          14    -5.42917    -5.44988   0.0149237
          15    -5.48839    -5.45245   0.0141479
          16    -5.46374    -5.45315   0.0132813
          17     -5.4069    -5.45043   0.0127756
          18    -5.43794    -5.44974   0.0120847
          19    -5.49303    -5.45202   0.0116615
          20    -5.49901    -5.45437   0.0113127
          21    -5.50538     -5.4568   0.0110317
          22    -5.39135    -5.45382    0.010924
          23    -5.35644    -5.44959   0.0112396
          24    -5.44449    -5.44938   0.0107733
          25    -5.45058    -5.44942   0.0103425
          26    -5.44649    -5.44931  0.00994531
          27     -5.4882    -5.45075  0.00968071
          28    -5.51387    -5.45301  0.00959387
          29     -5.5767    -5.45727   0.0101671
          30    -5.50709    -5.45893  0.00996285
          31    -5.42589    -5.45787  0.00969831
          32    -5.46681    -5.45814  0.00939927
          33    -5.52925     -5.4603  0.00935818
          34    -5.45381    -5.46011  0.00908489
          35    -5.53959    -5.46238  0.00910474
          36    -5.44978    -5.46203  0.00885856
          37    -5.45577    -5.46186  0.00862075
          38    -5.46529    -5.46195  0.00839436
          39    -5.45661    -5.46181  0.00818024
          40    -5.48956    -5.46251   0.0080051
