           1    -5.45657    -5.45657           0
           2    -5.45723     -5.4569 0.000235345
           3    -5.45891    -5.45757 0.000568806
           4    -5.45878    -5.45787  0.00050088
           5    -5.45845    -5.45799 0.000413982
           6    -5.45788    -5.45797 0.000345371
           7     -5.4587    -5.45807 0.000311225
           8    -5.45864    -5.45815 0.000280306
           9    -5.45823    -5.45816  0.00024932
          10    -5.45763     -5.4581 0.000229838
          11    -5.45928    -5.45821 0.000232379
          12    -5.45908    -5.45828 0.000224005
          13    -5.45678    -5.45817  0.00023471
          14    -5.45917    -5.45824 0.000228686
          15    -5.45801    -5.45822 0.000213932
          16    -5.45887    -5.45826 0.000204362
          17    -5.45779    -5.45824 0.000194213
          18    -5.45934     -5.4583 0.000192928
          19    -5.45814    -5.45829 0.000182947
          20    -5.45784    -5.45827 0.000175151
          21    -5.45865    -5.45829 0.000167739
          22    -5.45799    -5.45827 0.000160632
          23    -5.45841    -5.45828 0.000153753
          24    -5.45868    -5.45829 0.000148279
          25    -5.45913    -5.45833 0.000146028
          26    -5.45867    -5.45834 0.000141004
          27    -5.45674    -5.45828 0.000147705
          28    -5.45687    -5.45823 0.000150785
          29    -5.45755    -5.45821 0.000147421
          30    -5.45942    -5.45825 0.000147911
          31    -5.46035    -5.45832 0.000157931
          32    -5.45956    -5.45835 0.000157698
          33    -5.45847    -5.45836 0.000152957
          34     -5.4597     -5.4584 0.000153429
          35    -5.45764    -5.45838  0.00015055
          36    -5.45746    -5.45835  0.00014848
          37    -5.45908    -5.45837 0.000145759
          38    -5.45723    -5.45834 0.000144991
          39    -5.45747    -5.45832 0.000142975
          40    -5.45767     -5.4583 0.000140322
