0,23794.4
1,23726.1
2,23470
3,24264.1
4,23639.4
5,24137.4
6,23205.7
7,22653.2
8,22643.3
9,23318.8
10,22039.4
11,21005.9
12,20396.1
13,21732.7
14,21732.7
15,19213.5
16,20110.8
17,19898.4
18,20937.9
19,22175.8
20,17892.6
21,17892.6
22,18832.1
23,16144.3
24,15502.5
25,14731.3
26,13930.2
27,13930.2
28,13834.7
29,13834.7
30,14133.3
31,14133.3
32,14133.3
33,14298.5
34,13118.3
35,12886.2
36,13002.4
37,12635.6
38,12635.6
39,12635.6
40,13151.1
41,13176.7
42,13008.3
43,13213.4
44,12333
45,13241.9
46,13485.9
47,13485.9
48,13400.7
49,13217.6
50,13636
51,12777.5
52,13469.1
53,13304.6
54,13798.7
55,13084.2
56,13084.2
57,13219.6
58,13025.8
59,12947.9
60,13046.7
61,12768.6
62,12768.6
63,12768.6
64,13725.7
65,13698.6
66,12975.7
67,12975.7
68,12433.8
69,12769.5
70,12975.7
71,12365.8
72,12953.9
73,12541
74,12541
75,12975.7
76,13284
77,13284
78,13610.5
79,13596.6
80,13095.1
81,13690.3
82,13690.3
83,14105
84,14105
85,14428.8
86,13074.6
87,13341.7
88,14293
89,14106.1
90,14106.1
91,13593.9
92,13495.4
93,14237.8
94,13959.5
95,14069.6
96,14396.6
97,13583.8
98,13248.6
99,13248.6
100,14017.8
101,14141.1
102,13851.5
103,14858.2
104,13780.6
105,13613.1
106,13780.6
107,13879.5
108,14532.8
109,14998.1
110,15066.9
111,14359.8
112,13727.1
113,13931
114,14083.3
115,14083.3
116,14223.7
117,14236.9
118,13352
119,13352
120,11914
121,11589.6
122,11447.9
123,10650.2
124,10650.2
125,10554.9
126,10538
127,10538
128,10538
129,10538
130,10600.3
131,10600.3
132,11165.2
133,11165.2
134,11177.9
135,11177.9
136,11177.9
137,10967.9
138,10967.9
139,11394.7
140,11441.4
141,11831.6
142,11647
143,11631.4
144,11631.4
145,10990.2
146,10990.2
147,11407.3
148,11820.1
149,11820.1
150,11820.1
151,11728.5
152,11728.5
153,11622.7
154,11728.5
155,11211.2
156,11496.2
157,11759.9
158,11759.9
159,11759.9
160,11777.1
161,11918.2
162,11918.2
163,12358.5
164,12124.9
165,12443.3
166,12516.2
167,13192.4
168,13215.9
169,13202.2
170,13143.6
171,13143.6
172,12887
173,12834.7
174,12819.8
175,12819.8
176,12776.4
177,12970.4
178,12970.4
179,13022.5
180,12247.5
181,12247.5
182,12608.3
183,12608.3
184,12608.3
185,12367.6
186,12503.3
187,13392.4
188,13392.4
189,14859.2
190,15540.5
191,15583.8
192,15006.9
193,15468.4
194,15880
195,15722.2
196,15073
197,14721.8
198,15347.2
199,14563.3
200,9669.64
201,9669.64
202,9669.64
203,9669.64
204,9669.64
205,9669.64
206,9669.64
207,9669.64
208,11768.5
209,13987.1
210,13987.1
211,13242.3
212,13506
213,13296.9
214,13604.1
215,13840.6
216,14124.1
217,13876.7
218,13750.9
219,13738.5
220,11419.6
221,11419.6
222,12740
223,13275.2
224,13411.8
225,13910.5
226,13192.3
227,13018.4
228,13762.3
229,13457.1
230,13652.8
231,13652.8
232,13392.4
233,12843.2
234,13585.5
235,13370.5
236,12670.6
237,12693.6
238,12693.6
239,12693.6
240,11538.3
241,11317
242,13320.6
243,13106.9
244,12360.2
245,13550.2
246,13620.9
247,13438
248,14360.7
249,14602.2
250,14737
251,15005.5
252,15199.9
253,15077.9
254,14369.7
255,14810.3
256,14833.2
257,13901.8
258,13901.8
259,13192.7
260,11183.3
261,11183.3
262,13392.2
263,13446
264,13156.1
265,13446
266,13106.2
267,12688
268,13686
269,13116.7
270,13444
271,12869.6
272,11696.3
273,12957.1
274,12957.1
275,13312.7
276,13312.7
277,13225.5
278,13423
279,13447
280,12243.1
281,13512.3
282,13790.8
283,13988.2
284,14141.6
285,12371.8
286,12362
287,12362
288,13344.7
289,13344.7
290,13295
291,13797.5
292,13885.1
293,12043
294,12043
295,14264.6
296,14264.6
297,14427.6
298,14704
299,14499.2
300,13930.7
301,13572.7
302,13662
303,13388.1
304,12867.7
305,12835.3
306,12922.5
307,12922.5
308,12922.5
309,12998.7
310,12857.2
311,12857.2
312,12857.2
313,13782.4
314,13782.4
315,13711.4
316,12161.4
317,12363.9
318,12363.9
319,12720.6
320,13619.3
321,13203.7
322,13842.6
323,13933.6
324,13942.3
325,14159.6
326,14159.6
327,14159.6
328,14071.8
329,13969.5
330,14191.6
331,12310.6
332,12310.6
333,12310.6
334,12310.6
335,12249.4
336,12249.4
337,12755
338,12755.4
339,12084
340,12767.7
341,12728.2
342,12681.2
343,12621.7
344,12689.8
345,12689.8
346,12032.3
347,12031.6
348,11625.3
349,12421.8
350,12421.8
351,11722.7
352,11844.2
353,12279
354,12603.8
355,12189.5
356,12538.5
357,12602.8
358,12870.9
359,13027.2
360,11534.4
361,11534.4
362,11167.4
363,11858.2
364,12681.7
365,12461.8
366,12461.8
367,12358.2
368,12212.5
369,12212.5
370,12212.5
371,12342.9
372,12413.8
373,12401.1
374,12431.4
375,12431.4
376,12553.3
377,12553.3
378,12553.3
379,12528.1
380,12307.5
381,12433.6
382,12534
383,12575.6
384,12603.8
385,12532.9
386,12883.4
387,12635.6
388,12425.3
389,12425.3
390,12252.9
391,12252.9
392,12252.9
393,12208
394,12153.4
395,12153.4
396,12287.5
397,12260.4
398,11975.5
399,11838.3
400,11990.8
401,12008.4
402,12008.4
403,12463.5
404,12498.4
405,12688.1
406,12688.1
407,12555.8
408,12688.1
409,12688.1
410,12600.2
411,12600.2
412,12611
413,13217.9
414,12908.3
415,12421.2
416,12421.2
417,13086.7
418,12715.5
419,12946.1
420,12629.4
421,12753.5
422,12753.5
423,12942.9
424,12942.9
425,12939
426,13276.8
427,12444.1
428,13850.7
429,13503.3
430,13800.3
431,13800.3
432,14144.9
433,14397.9
434,14397.9
435,14249.6
436,13981
437,14393.4
438,12695.3
439,14337.6
440,12390.9
441,12046.9
442,12046.9
443,12381.1
444,12352.6
445,12352.6
446,12820
447,12683
448,12683
449,12825.8
450,12433.2
451,13053.8
452,13046.1
453,13046.1
454,13285.7
455,12577.3
456,13015.3
457,12991.2
458,12991.2
459,12149.9
460,12149.9
461,12827.7
462,12893.8
463,12935.6
464,13113.4
465,12351.3
466,13309.8
467,13324.6
468,13673.5
469,13673.5
470,12721.6
471,13963.3
472,13669
473,12827.6
474,13331.4
475,14230.4
476,14230.4
477,14684.2
478,13622.9
479,13550.5
480,13275.7
481,13988.6
482,13129.2
483,14136.1
484,14406.2
485,14242.3
486,13945.6
487,14364.2
488,14364.2
489,14687.2
490,13738.4
491,13820.6
492,13820.6
493,14179.1
494,13038.8
495,13622.8
496,13928.6
497,13928.6
498,13662.4
499,14317.4
500,12116.6
501,14093.8
502,14420.4
503,13725.6
504,13683.1
505,13976.4
506,13753.9
507,13976.4
508,13584.4
509,13584.4
510,13584.4
511,13584.4
512,13584.4
513,13489.8
514,13169.8
515,12490.6
516,12490.6
517,12134.9
518,12134.9
519,11764.1
520,11764.1
521,12273.3
522,12273.3
523,12558.6
524,12579.2
525,12579.2
526,12579.2
527,12579.2
528,12583.2
529,12583.2
530,12735.3
531,12725.3
532,12735.3
533,12468.1
534,12468.1
535,12468.1
536,12374.7
537,12126.5
538,12126.5
539,12126.5
540,11700
541,12117
542,12117
543,12117
544,12117
545,12117
546,12120.8
