1,0.992003,0
2,0.976496,0.0155067
3,0.977453,0.00900379
4,0.985353,0.010146
5,0.988263,0.00838058
6,0.991653,0.00763623
7,0.988965,0.0069912
8,0.987794,0.00616679
9,0.990281,0.0059805
10,0.996706,0.00835971
11,0.998911,0.00787655
12,0.99922,0.00719691
13,0.997919,0.00674674
14,0.997614,0.00625373
15,0.998728,0.00592762
16,0.994657,0.00687908
17,0.993758,0.00652398
18,0.99364,0.006152
19,0.994028,0.00583216
20,0.994718,0.00557572
21,0.995468,0.00535636
22,0.995691,0.00511192
23,0.997643,0.00526033
24,0.998844,0.00517769
25,0.999611,0.005025
26,1.00155,0.0052021
27,1.00208,0.00503367
28,1.00277,0.00489966
29,1.00231,0.00474971
30,1.00261,0.00459841
31,1.00248,0.00444954
32,1.00217,0.00431968
33,1.00264,0.00421387
34,1.00241,0.00409456
35,1.0017,0.0040386
36,1.00096,0.00399471
37,1.00085,0.00388669
38,1.00041,0.00380894
39,1.00057,0.00371333
40,1.00058,0.00361933
41,1.00049,0.00353117
42,1.00059,0.00344747
43,1.00041,0.00337079
44,1.00089,0.0033275
45,1.00085,0.00325291
46,1.0008,0.00318184
47,0.999952,0.00322679
48,0.999406,0.00320566
49,0.999511,0.00314131
50,0.998987,0.00312209
51,0.998945,0.00306054
52,0.998944,0.00300111
53,0.999016,0.00294482
54,0.998575,0.0029232
55,0.998545,0.00286972
56,0.998566,0.00281809
57,0.998482,0.00276949
58,0.998236,0.00273238
59,0.998333,0.00268743
60,0.998646,0.00266065
61,0.998576,0.00261761
62,0.997746,0.00270542
63,0.997388,0.00268605
64,0.997456,0.00264461
65,0.997038,0.00263694
66,0.996778,0.00260966
67,0.996461,0.00258983
68,0.996981,0.00260382
69,0.997664,0.00265507
70,0.997477,0.00262354
71,0.997312,0.00259159
72,0.997692,0.00258346
73,0.997524,0.00255333
74,0.997311,0.0025276
75,0.997313,0.00249367
76,0.997462,0.00246513
77,0.997468,0.00243291
78,0.997433,0.00240177
79,0.997575,0.00237543
80,0.997135,0.00238642
81,0.997056,0.00235811
82,0.997819,0.00245108
83,0.99771,0.00242382
84,0.998101,0.00242647
85,0.998202,0.00239989
86,0.997823,0.00240193
87,0.997368,0.00241737
88,0.997545,0.00239625
89,0.997657,0.00237181
90,0.997576,0.00234669
91,0.997086,0.00237194
92,0.9975,0.00238231
93,0.997483,0.00235661
94,0.99728,0.00234026
95,0.997315,0.00231576
96,0.997347,0.00229174
97,0.997397,0.00226856
98,0.997601,0.0022545
99,0.997161,0.00227463
100,0.997344,0.00225918
