0,189.323
1,193.907
2,174.74
3,174.74
4,174.74
5,174.74
6,174.74
7,174.075
8,173.544
9,180.442
10,184.266
11,164.302
12,164.302
13,164.302
14,164.523
15,178.734
16,167.13
17,172.074
18,162.401
19,149.124
20,152.257
21,141.978
22,140.442
23,143.305
24,143.305
25,159.402
26,153.398
27,144.534
28,153.398
29,147.203
30,144.157
31,144.157
32,129.648
33,142.252
34,144.157
35,149.689
36,130.878
37,143.461
38,148.996
39,149.16
40,140.822
41,138.419
42,132.374
43,137.743
44,127.693
45,110.107
46,112.449
47,112.449
48,120.265
49,125.331
50,127.892
51,132.178
52,127.228
53,132.178
54,132.178
55,121.915
56,121.915
57,130.864
58,133.549
59,133.549
60,133.549
61,127.875
62,130.765
63,130.765
64,130.765
65,130.765
66,129.691
67,123.703
68,121.247
69,121.247
70,121.074
71,125.098
72,127.04
73,127.04
74,127.04
75,126.77
76,123.974
77,124.424
78,125.054
79,125.054
80,126.77
81,119.282
82,119.282
83,119.282
84,127.334
85,130.034
86,132.715
87,119.34
88,119.34
89,113.519
90,113.519
91,115.547
92,115.547
93,111.133
94,111.133
95,111.133
96,117.105
97,117.105
98,119.34
99,131.448
100,131.68
101,130.453
102,130.453
103,130.453
104,132.471
105,111.43
106,111.43
107,112.099
108,111.314
109,109.343
110,109.343
111,108.57
112,94.4718
113,112.099
114,112.099
115,110.092
116,110.092
117,109.855
118,109.855
119,109.855
120,109.855
121,109.855
122,109.855
123,109.855
124,114.919
125,115.885
126,117.617
127,110.436
128,110.436
129,120.578
130,116.68
131,122.879
132,131.706
133,131.757
134,119.976
135,114.456
136,130.908
137,125.421
138,130.908
139,134.116
140,127.056
141,150.399
142,144.411
143,137.586
144,124.455
145,139.04
146,139.04
147,142.535
148,148.263
149,152.16
150,149.996
151,152.373
152,149.043
153,146.134
154,146.134
155,153.206
156,148.306
157,147.816
158,149.135
159,149.135
160,147.727
161,157.993
162,128.588
163,137.377
164,153.561
165,145.175
166,150.57
167,150.57
168,155.096
169,136.591
170,155.317
171,154.905
172,154.28
173,139.091
174,139.091
175,124.39
176,124.39
177,128.75
178,140.257
179,141.631
180,131.12
181,131.12
182,126.666
183,131.12
184,124.362
185,121.921
186,122.296
187,123.753
188,123.753
189,111.663
190,114.445
191,114.445
192,113.837
193,117.507
194,117.507
195,111.139
196,111.139
197,97.7817
198,97.7817
199,117.507
