3.47366,1.96712
2.15551,0.735461
0.943273,0.828038
1.14375,1.74775
2.22507,1.29339
3.28956,0.694532
3.43384,2.16349
1.54352,4.28352
1.93676,2.13254
2.61868,1.91557
1.96652,2.44873
3.4846,0.878503
0.150554,2.20801
0.201217,3.61546
0.229286,4.03593
2.73184,3.13435
4.16179,4.28391
4.76084,2.93429
4.72363,4.76099
3.44021,3.4948
4.85054,2.62851
4.5414,1.07902
3.45512,3.89592
4.16266,3.19622
2.06991,2.98842
2.32516,0.804073
4.02105,0.493012
3.84029,1.31868
4.35019,0.0303651
1.7152,0.472839
0.702161,0.736862
1.53366,0.125117
4.06074,0.262755
4.94491,2.42528
